time,gvc,water,water2,light,species
75.5841,8.47299,8.2,8.2,L,MCAV
75.6669,8.47634,8.2,8.2,L,MCAV
75.7503,8.469,8.2,8.2,L,MCAV
75.8337,8.47893,8.2,8.2,L,MCAV
75.9171,8.4784,8.2,8.2,L,MCAV
76.0005,8.48397,8.2,8.2,L,MCAV
76.0839,8.49038,8.2,8.2,L,MCAV
76.1673,8.50091,8.2,8.2,L,MCAV
76.2507,8.50715,8.2,8.2,L,MCAV
76.3341,8.52016,8.2,8.2,L,MCAV
76.4169,8.52652,8.2,8.2,L,MCAV
76.5003,8.53416,8.2,8.2,L,MCAV
76.5837,8.54412,8.2,8.2,L,MCAV
76.6671,8.55041,8.2,8.2,L,MCAV
76.7505,8.55964,8.2,8.2,L,MCAV
76.8339,8.57248,8.2,8.2,L,MCAV
76.9173,8.58422,8.2,8.2,L,MCAV
77.0007,8.59005,8.2,8.2,L,MCAV
77.0841,8.5987,8.2,8.2,L,MCAV
77.1669,8.59654,8.2,8.2,L,MCAV
77.2503,8.60382,8.2,8.2,L,MCAV
77.3337,8.60877,8.2,8.2,L,MCAV
77.4171,8.62546,8.2,8.2,L,MCAV
77.5005,8.6314,8.2,8.2,L,MCAV
77.5839,8.64139,8.2,8.2,L,MCAV
77.6673,8.64898,8.2,8.2,L,MCAV
77.7507,8.65396,8.2,8.2,L,MCAV
77.8341,8.65783,8.2,8.2,L,MCAV
77.9169,8.66103,8.2,8.2,L,MCAV
78.0003,8.66172,8.2,8.2,L,MCAV
78.0837,8.66511,8.2,8.2,L,MCAV
78.1671,8.66479,8.2,8.2,L,MCAV
78.2505,8.66774,8.2,8.2,L,MCAV
78.3339,8.66331,8.2,8.2,L,MCAV
78.4173,8.66524,8.2,8.2,L,MCAV
78.5007,8.6635,8.2,8.2,L,MCAV
78.5841,8.66441,8.2,8.2,L,MCAV
78.6669,8.66378,8.2,8.2,L,MCAV
78.7503,8.66609,8.2,8.2,L,MCAV
78.8337,8.65142,8.2,8.2,L,MCAV
78.9171,8.65395,8.2,8.2,L,MCAV
79.0005,8.65153,8.2,8.2,L,MCAV
79.0839,8.65498,8.2,8.2,L,MCAV
79.1673,8.65466,8.2,8.2,L,MCAV
79.2507,8.66127,8.2,8.2,L,MCAV
79.3341,8.66418,8.2,8.2,L,MCAV
79.4169,8.65697,8.2,8.2,L,MCAV
79.5003,8.65791,8.2,8.2,L,MCAV
79.5837,8.6599,8.2,8.2,L,MCAV
79.6671,8.65826,8.2,8.2,L,MCAV
79.7505,8.65532,8.2,8.2,L,MCAV
79.8339,8.65103,8.2,8.2,L,MCAV
79.9173,8.65526,8.2,8.2,L,MCAV
80.0007,8.65682,8.2,8.2,L,MCAV
80.0841,8.65407,8.2,8.2,L,MCAV
80.1669,8.65291,8.2,8.2,L,MCAV
80.2503,8.65701,8.2,8.2,L,MCAV
80.3337,8.65984,8.2,8.2,L,MCAV
80.4171,8.66481,8.2,8.2,L,MCAV
80.5005,8.67032,8.2,8.2,L,MCAV
80.5839,8.67138,8.2,8.2,L,MCAV
80.6673,8.6703,8.2,8.2,L,MCAV
80.7507,8.67804,8.2,8.2,L,MCAV
80.8341,8.68078,8.2,8.2,L,MCAV
80.9169,8.6877,8.2,8.2,L,MCAV
81.0003,8.69736,8.2,8.2,L,MCAV
81.0837,8.6781,8.2,8.2,L,MCAV
81.1671,8.68713,8.2,8.2,L,MCAV
81.2505,8.67947,8.2,8.2,L,MCAV
81.3339,8.67853,8.2,8.2,L,MCAV
81.4173,8.67735,8.2,8.2,L,MCAV
81.5007,8.6702,8.2,8.2,L,MCAV
81.5841,8.67156,8.2,8.2,L,MCAV
81.6669,8.674,8.2,8.2,L,MCAV
81.7503,8.68014,8.2,8.2,L,MCAV
81.8337,8.67596,8.2,8.2,L,MCAV
81.9171,8.67445,8.2,8.2,L,MCAV
82.0005,8.67721,8.2,8.2,L,MCAV
82.0839,8.67284,8.2,8.2,L,MCAV
82.1673,8.67257,8.2,8.2,L,MCAV
82.2507,8.66956,8.2,8.2,L,MCAV
82.3341,8.67058,8.2,8.2,L,MCAV
82.4169,8.67196,8.2,8.2,L,MCAV
82.5003,8.66457,8.2,8.2,L,MCAV
82.5837,8.66834,8.2,8.2,L,MCAV
82.6671,8.66693,8.2,8.2,L,MCAV
82.7505,8.66779,8.2,8.2,L,MCAV
82.8339,8.66746,T,,L,MCAV
82.9173,8.66486,T,,L,MCAV
83.0007,8.6649,T,,L,MCAV
83.0841,8.66509,T,,L,MCAV
83.1669,8.66495,T,,L,MCAV
83.2503,8.66429,T,,L,MCAV
83.3337,8.66365,T,,L,MCAV
83.4171,8.66285,T,,L,MCAV
83.5005,8.65609,T,,L,MCAV
83.5839,8.64553,T,,L,MCAV
83.6673,8.6462,T,,L,MCAV
83.7507,8.64858,T,,L,MCAV
83.8341,8.64935,T,,L,MCAV
83.9169,8.65268,T,,L,MCAV
84.0003,8.6454,T,,L,MCAV
84.0837,8.64875,T,,L,MCAV
84.1671,8.65026,T,,L,MCAV
84.2505,8.6446,T,,L,MCAV
84.3339,8.62773,T,,L,MCAV
84.4173,8.60661,T,,L,MCAV
84.5007,8.59226,T,,L,MCAV
84.5841,8.58397,T,,L,MCAV
84.6669,8.57424,T,,L,MCAV
84.7503,8.58093,T,,L,MCAV
84.8337,8.57669,T,,L,MCAV
84.9171,8.55519,T,,L,MCAV
85.0005,8.5399,T,,L,MCAV
85.0839,8.525,T,,L,MCAV
85.1673,8.51749,T,,L,MCAV
85.2507,8.51522,T,,L,MCAV
85.3341,8.50655,T,,L,MCAV
85.4169,8.49005,T,,L,MCAV
85.5003,8.48137,T,,L,MCAV
85.5837,8.47933,T,,L,MCAV
85.6671,8.47665,T,,L,MCAV
85.7505,8.48094,T,,L,MCAV
85.8339,8.49364,T,,L,MCAV
85.9173,8.49095,T,,L,MCAV
86.0007,8.49516,T,,L,MCAV
86.0841,8.50886,T,,L,MCAV
86.1669,8.51383,T,,L,MCAV
86.2503,8.52053,T,,L,MCAV
86.3337,8.51534,T,,L,MCAV
86.4171,8.51447,T,,L,MCAV
86.5005,8.52508,T,,L,MCAV
86.5839,8.54144,T,,L,MCAV
86.6673,8.54047,T,,L,MCAV
86.7507,8.53634,T,,L,MCAV
86.8341,8.53278,T,,L,MCAV
86.9169,8.53281,T,,L,MCAV
87.0003,8.52731,T,,L,MCAV
87.0837,8.52991,T,,L,MCAV
87.1671,8.5232,T,,L,MCAV
87.2505,8.52969,T,,L,MCAV
87.3339,8.52621,T,,L,MCAV
87.4173,8.52482,T,,L,MCAV
87.5007,8.52255,T,,L,MCAV
87.5841,8.52417,T,,L,MCAV
87.6669,8.51958,T,,L,MCAV
87.7503,8.52001,T,,L,MCAV
87.8337,8.52263,T,,L,MCAV
87.9171,8.52667,T,,L,MCAV
88.0005,8.53109,T,,L,MCAV
88.0839,8.53352,T,,L,MCAV
88.1673,8.54401,T,,L,MCAV
88.2507,8.54888,T,,L,MCAV
88.3341,8.55042,T,,L,MCAV
88.4169,8.55598,T,,L,MCAV
88.5003,8.56649,T,,L,MCAV
88.5837,8.56564,T,,L,MCAV
88.6671,8.57609,T,,L,MCAV
88.7505,8.59115,T,,L,MCAV
88.8339,8.59177,T,,L,MCAV
88.9173,8.59104,T,,L,MCAV
89.0007,8.5854,T,,L,MCAV
89.0841,8.59471,T,,L,MCAV
89.1669,8.59784,T,,L,MCAV
89.2503,8.59965,T,,L,MCAV
89.3337,8.60369,T,,L,MCAV
89.4171,8.59055,T,,L,MCAV
89.5005,8.59168,T,,L,MCAV
89.5839,8.59189,T,,L,MCAV
89.6673,8.58041,T,,L,MCAV
89.7507,8.57354,T,,L,MCAV
89.8341,8.56254,T,,L,MCAV
89.9169,8.56238,T,,L,MCAV
90.0003,8.5638,T,,L,MCAV
90.0837,8.57209,T,,L,MCAV
90.1671,8.58967,7.9,7.9,L,MCAV
90.2505,8.61023,7.9,7.9,L,MCAV
90.3339,8.63205,7.9,7.9,L,MCAV
90.4173,8.62943,7.9,7.9,L,MCAV
90.5007,8.63384,7.9,7.9,L,MCAV
90.5841,8.63864,7.9,7.9,L,MCAV
90.6669,8.6477,7.9,7.9,L,MCAV
90.7503,8.64803,7.9,7.9,L,MCAV
90.8337,8.65196,7.9,7.9,L,MCAV
90.9171,8.65894,7.9,7.9,L,MCAV
91.0005,8.65131,7.9,7.9,L,MCAV
91.0839,8.6562,7.9,7.9,L,MCAV
91.1673,8.65579,7.9,7.9,L,MCAV
91.2507,8.66212,7.9,7.9,L,MCAV
91.3341,8.65004,7.9,7.9,L,MCAV
91.4169,8.6534,7.9,7.9,L,MCAV
91.5003,8.64047,7.9,7.9,L,MCAV
91.5837,8.63695,7.9,7.9,L,MCAV
91.6671,8.63483,7.9,7.9,L,MCAV
91.7505,8.63279,7.9,7.9,L,MCAV
91.8339,8.62765,7.9,7.9,L,MCAV
91.9173,8.61644,7.9,7.9,L,MCAV
92.0007,8.61294,7.9,7.9,L,MCAV
92.0841,8.62024,7.9,7.9,L,MCAV
92.1669,8.59548,7.9,7.9,L,MCAV
92.2503,8.57911,7.9,7.9,L,MCAV
92.3337,8.56609,7.9,7.9,L,MCAV
92.4171,8.55251,7.9,7.9,L,MCAV
92.5005,8.54154,7.9,7.9,L,MCAV
92.5839,8.53471,7.9,7.9,L,MCAV
92.6673,8.53569,7.9,7.9,L,MCAV
92.7507,8.55443,7.9,7.9,L,MCAV
92.8341,8.55217,7.9,7.9,L,MCAV
92.9169,8.55336,7.9,7.9,L,MCAV
93.0003,8.55953,7.9,7.9,L,MCAV
93.0837,8.57108,7.9,7.9,L,MCAV
93.1671,8.57355,7.9,7.9,L,MCAV
93.2505,8.58004,7.9,7.9,L,MCAV
93.3339,8.60527,7.9,7.9,L,MCAV
93.4173,8.61595,7.9,7.9,L,MCAV
93.5007,8.61904,7.9,7.9,L,MCAV
93.5841,8.60559,7.9,7.9,L,MCAV
93.6669,8.61119,7.9,7.9,L,MCAV
93.7503,8.61884,7.9,7.9,L,MCAV
93.8337,8.62372,7.9,7.9,L,MCAV
93.9171,8.61973,7.9,7.9,L,MCAV
94.0005,8.62185,7.9,7.9,L,MCAV
94.0839,8.62364,7.9,7.9,L,MCAV
94.1673,8.62789,7.9,7.9,L,MCAV
94.2507,8.6158,7.9,7.9,L,MCAV
94.3341,8.62677,7.9,7.9,L,MCAV
94.4169,8.63464,7.9,7.9,L,MCAV
94.5003,8.64995,7.9,7.9,L,MCAV
94.5837,8.64934,7.9,7.9,L,MCAV
94.6671,8.6562,7.9,7.9,L,MCAV
94.7505,8.65194,7.9,7.9,L,MCAV
94.8339,8.64432,7.9,7.9,L,MCAV
94.9173,8.63717,7.9,7.9,L,MCAV
95.0007,8.6298,7.9,7.9,L,MCAV
95.0841,8.61968,7.9,7.9,L,MCAV
95.1669,8.62001,7.9,7.9,L,MCAV
95.2503,8.62391,7.9,7.9,L,MCAV
95.3337,8.62017,7.9,7.9,L,MCAV
95.4171,8.61644,7.9,7.9,L,MCAV
95.5005,8.62594,7.9,7.9,L,MCAV
95.5839,8.6363,7.9,7.9,L,MCAV
95.6673,8.63986,7.9,7.9,L,MCAV
95.7507,8.64091,7.9,7.9,L,MCAV
95.8341,8.64395,7.9,7.9,L,MCAV
95.9169,8.64877,7.9,7.9,L,MCAV
96.0003,8.64579,7.9,7.9,L,MCAV
96.0837,8.64247,7.9,7.9,L,MCAV
96.1671,8.64921,7.9,7.9,L,MCAV
96.2505,8.64348,7.9,7.9,L,MCAV
96.3339,8.64293,7.9,7.9,L,MCAV
96.4173,8.64519,7.9,7.9,L,MCAV
96.5007,8.65192,7.9,7.9,L,MCAV
96.5841,8.65352,7.9,7.9,L,MCAV
96.6669,8.65803,7.9,7.9,L,MCAV
96.7503,8.65863,7.9,7.9,L,MCAV
96.8337,8.66248,7.9,7.9,L,MCAV
96.9171,8.66185,7.9,7.9,L,MCAV
97.0005,8.66569,7.9,7.9,L,MCAV
97.0839,8.66562,7.9,7.9,L,MCAV
97.1673,8.66329,7.9,7.9,L,MCAV
97.2507,8.6665,7.9,7.9,L,MCAV
97.3341,8.66797,7.9,7.9,L,MCAV
97.4169,8.67106,7.9,7.9,L,MCAV
97.5003,8.67316,7.9,7.9,L,MCAV
97.5837,8.67317,7.9,7.9,L,MCAV
97.6671,8.67865,7.9,7.9,L,MCAV
97.7505,8.67484,7.9,7.9,L,MCAV
97.8339,8.67781,7.9,7.9,L,MCAV
97.9173,8.67985,7.9,7.9,L,MCAV
98.0007,8.68292,7.9,7.9,L,MCAV
98.0841,8.68598,7.9,7.9,L,MCAV
98.1669,8.67777,7.9,7.9,L,MCAV
98.2503,8.67955,7.9,7.9,L,MCAV
98.3337,8.67918,7.9,7.9,L,MCAV
98.4171,8.68171,7.9,7.9,L,MCAV
98.5005,8.69325,7.9,7.9,L,MCAV
98.5839,8.67477,7.9,7.9,L,MCAV
98.6673,8.67941,7.9,7.9,L,MCAV
98.7507,8.68066,7.9,7.9,L,MCAV
98.8341,8.67738,7.9,7.9,L,MCAV
98.9169,8.68101,7.9,7.9,L,MCAV
99.0003,8.67882,7.9,7.9,L,MCAV
99.0837,8.68144,7.9,7.9,L,MCAV
99.1671,8.68685,7.9,7.9,L,MCAV
99.2505,8.68051,7.9,7.9,L,MCAV
99.3339,8.68582,7.9,7.9,L,MCAV
99.4173,8.68391,7.9,7.9,L,MCAV
99.5007,8.68302,7.9,7.9,L,MCAV
99.5841,8.68585,7.9,7.9,L,MCAV
99.6669,8.68516,7.9,7.9,L,MCAV
99.7503,8.6897,7.9,7.9,L,MCAV
99.8337,8.68248,7.9,7.9,L,MCAV
99.9171,8.67717,7.9,7.9,L,MCAV
100.0005,8.67566,7.9,7.9,L,MCAV
100.0839,8.67553,7.9,7.9,L,MCAV
100.1673,8.67672,7.9,7.9,L,MCAV
100.2507,8.67986,7.9,7.9,L,MCAV
100.3341,8.68119,7.9,7.9,L,MCAV
100.4169,8.6751,7.9,7.9,L,MCAV
100.5003,8.67605,7.9,7.9,L,MCAV
100.5837,8.67558,7.9,7.9,L,MCAV
100.6671,8.67815,7.9,7.9,L,MCAV
100.7505,8.66857,7.9,7.9,L,MCAV
100.8339,8.66866,7.9,7.9,L,MCAV
100.9173,8.67141,7.9,7.9,L,MCAV
101.0007,8.67135,7.9,7.9,L,MCAV
101.0841,8.66443,7.9,7.9,L,MCAV
101.1669,8.66484,7.9,7.9,L,MCAV
101.2503,8.66612,7.9,7.9,L,MCAV
101.3337,8.66441,7.9,7.9,L,MCAV
101.4171,8.66186,7.9,7.9,L,MCAV
101.5005,8.66203,7.9,7.9,L,MCAV
101.5839,8.66144,7.9,7.9,L,MCAV
101.6673,8.66272,7.9,7.9,L,MCAV
101.7507,8.65718,7.9,7.9,L,MCAV
101.8341,8.64527,7.9,7.9,L,MCAV
101.9169,8.63001,7.9,7.9,L,MCAV
102.0003,8.6208,7.9,7.9,L,MCAV
102.0837,8.61862,7.9,7.9,L,MCAV
102.1671,8.61075,7.9,7.9,L,MCAV
102.2505,8.6098,7.9,7.9,L,MCAV
102.3339,8.59946,7.9,7.9,L,MCAV
102.4173,8.60259,7.9,7.9,L,MCAV
102.5007,8.59842,7.9,7.9,L,MCAV
102.5841,8.59676,7.9,7.9,L,MCAV
102.6669,8.59769,7.9,7.9,L,MCAV
102.7503,8.60615,7.9,7.9,L,MCAV
102.8337,8.60706,7.9,7.9,L,MCAV
102.9171,8.61262,7.9,7.9,L,MCAV
103.0005,8.61619,7.9,7.9,L,MCAV
103.0839,8.62198,7.9,7.9,L,MCAV
103.1673,8.63656,7.9,7.9,L,MCAV
103.2507,8.63784,7.9,7.9,L,MCAV
103.3341,8.64574,7.9,7.9,L,MCAV
103.4169,8.64999,7.9,7.9,L,MCAV
103.5003,8.6544,7.9,7.9,L,MCAV
103.5837,8.65692,7.9,7.9,L,MCAV
103.6671,8.65396,7.9,7.9,L,MCAV
103.7505,8.6493,7.9,7.9,L,MCAV
103.8339,8.65303,7.9,7.9,L,MCAV
103.9173,8.65931,7.9,7.9,L,MCAV
104.0007,8.6649,7.9,7.9,L,MCAV
104.0841,8.66551,7.9,7.9,L,MCAV
104.1669,8.66655,7.9,7.9,L,MCAV
104.2503,8.67045,7.9,7.9,L,MCAV
104.3337,8.67129,7.9,7.9,L,MCAV
104.4171,8.6733,7.9,7.9,L,MCAV
104.5005,8.66922,7.9,7.9,L,MCAV
104.5839,8.66848,7.9,7.9,L,MCAV
104.6673,8.66849,7.9,7.9,L,MCAV
104.7507,8.66522,7.9,7.9,L,MCAV
104.8341,8.66675,7.9,7.9,L,MCAV
104.9169,8.66544,7.9,7.9,L,MCAV
105.0003,8.66585,7.9,7.9,L,MCAV
105.0837,8.66582,7.9,7.9,L,MCAV
105.1671,8.66702,7.9,7.9,L,MCAV
105.2505,8.66707,7.9,7.9,L,MCAV
105.3339,8.6668,7.9,7.9,L,MCAV
105.4173,8.66709,7.9,7.9,L,MCAV
105.5007,8.66491,7.9,7.9,L,MCAV
105.5841,8.66653,7.9,7.9,L,MCAV
105.6669,8.67079,7.9,7.9,L,MCAV
105.7503,8.66906,7.9,7.9,L,MCAV
105.8337,8.67296,7.9,7.9,L,MCAV
105.9171,8.67014,7.9,7.9,L,MCAV
106.0005,8.67424,7.9,7.9,L,MCAV
106.0839,8.66835,7.9,7.9,L,MCAV
106.1673,8.66947,7.9,7.9,L,MCAV
106.2507,8.6709,7.9,7.9,L,MCAV
106.3341,8.67648,7.9,7.9,L,MCAV
106.4169,8.67137,7.9,7.9,L,MCAV
106.5003,8.67354,7.9,7.9,L,MCAV
106.5837,8.67295,7.9,7.9,L,MCAV
106.6671,8.67427,7.9,7.9,L,MCAV
106.7505,8.67329,7.9,7.9,L,MCAV
106.8339,8.66968,7.9,7.9,L,MCAV
106.9173,8.6735,7.9,7.9,L,MCAV
107.0007,8.66461,7.9,7.9,L,MCAV
107.0841,8.66497,7.9,7.9,L,MCAV
107.1669,8.66179,7.9,7.9,L,MCAV
107.2503,8.66231,7.9,7.9,L,MCAV
107.3337,8.66194,7.9,7.9,L,MCAV
107.4171,8.65286,7.9,7.9,L,MCAV
107.5005,8.65322,7.9,7.9,L,MCAV
107.5839,8.65275,7.9,7.9,L,MCAV
107.6673,8.65867,7.9,7.9,L,MCAV
107.7507,8.66199,7.9,7.9,L,MCAV
107.8341,8.6648,7.9,7.9,L,MCAV
107.9169,8.66302,7.9,7.9,L,MCAV
108.0003,8.66545,7.9,7.9,L,MCAV
108.0837,8.66328,7.9,7.9,L,MCAV
108.1671,8.66376,7.9,7.9,L,MCAV
108.2505,8.66063,7.9,7.9,L,MCAV
108.3339,8.66325,7.9,7.9,L,MCAV
108.4173,8.65735,7.9,7.9,L,MCAV
108.5007,8.66017,7.9,7.9,L,MCAV
108.5841,8.65861,7.9,7.9,L,MCAV
108.6669,8.66206,7.9,7.9,L,MCAV
108.7503,8.66121,7.9,7.9,L,MCAV
108.8337,8.65831,7.9,7.9,L,MCAV
108.9171,8.66181,7.9,7.9,L,MCAV
109.0005,8.65368,7.9,7.9,L,MCAV
109.0839,8.66027,7.9,7.9,L,MCAV
109.1673,8.6538,7.9,7.9,L,MCAV
109.2507,8.65824,7.9,7.9,L,MCAV
109.3341,8.65344,7.9,7.9,L,MCAV
109.4169,8.65686,7.9,7.9,L,MCAV
109.5003,8.65206,7.9,7.9,L,MCAV
109.5837,8.65155,7.9,7.9,L,MCAV
109.6671,8.65767,7.9,7.9,L,MCAV
109.7505,8.65723,7.9,7.9,L,MCAV
109.8339,8.66014,7.9,7.9,L,MCAV
109.9173,8.66216,7.9,7.9,L,MCAV
110.0007,8.65762,7.9,7.9,L,MCAV
110.0841,8.66013,7.9,7.9,L,MCAV
110.1669,8.65849,7.9,7.9,L,MCAV
110.2503,8.65806,7.9,7.9,L,MCAV
110.3337,8.65843,7.9,7.9,L,MCAV
110.4171,8.65466,7.9,7.9,L,MCAV
110.5005,8.65925,7.9,7.9,L,MCAV
110.5839,8.65511,7.9,7.9,L,MCAV
110.6673,8.65671,7.9,7.9,L,MCAV
110.7507,8.65688,7.9,7.9,L,MCAV
110.8341,8.65469,7.9,7.9,L,MCAV
110.9169,8.65897,7.9,7.9,L,MCAV
111.0003,8.65961,7.9,7.9,L,MCAV
111.0837,8.65696,7.9,7.9,L,MCAV
111.1671,8.66079,7.9,7.9,L,MCAV
111.2505,8.66207,7.9,7.9,L,MCAV
111.3339,8.66,7.9,7.9,L,MCAV
111.4173,8.66206,7.9,7.9,L,MCAV
111.5007,8.66257,7.9,7.9,L,MCAV
111.5841,8.66343,7.9,7.9,L,MCAV
111.6669,8.66678,7.9,7.9,L,MCAV
111.7503,8.66508,7.9,7.9,L,MCAV
111.8337,8.66371,7.9,7.9,L,MCAV
111.9171,8.66612,7.9,7.9,L,MCAV
112.0005,8.66545,7.9,7.9,L,MCAV
112.0839,8.66159,7.9,7.9,L,MCAV
112.1673,8.6597,7.9,7.9,L,MCAV
112.2507,8.65335,7.9,7.9,L,MCAV
112.3341,8.64909,7.9,7.9,L,MCAV
112.4169,8.64568,7.9,7.9,L,MCAV
112.5003,8.64831,7.9,7.9,L,MCAV
112.5837,8.63736,7.9,7.9,L,MCAV
112.6671,8.63908,7.9,7.9,L,MCAV
112.7505,8.63385,7.9,7.9,L,MCAV
112.8339,8.63457,7.9,7.9,L,MCAV
112.9173,8.62896,7.9,7.9,L,MCAV
113.0007,8.62949,7.9,7.9,L,MCAV
113.0841,8.62119,7.9,7.9,L,MCAV
113.1669,8.62152,7.9,7.9,L,MCAV
113.2503,8.61521,7.9,7.9,L,MCAV
113.3337,8.61056,7.9,7.9,L,MCAV
113.4171,8.60679,7.9,7.9,L,MCAV
113.5005,8.59595,7.9,7.9,L,MCAV
113.5839,8.6101,7.9,7.9,L,MCAV
113.6673,8.60986,7.9,7.9,L,MCAV
113.7507,8.62334,7.9,7.9,L,MCAV
113.8341,8.63962,7.9,7.9,L,MCAV
113.9169,8.65028,7.9,7.9,L,MCAV
114.0003,8.65525,7.9,7.9,L,MCAV
114.0837,8.65925,7.9,7.9,L,MCAV
114.1671,8.65827,7.9,7.9,L,MCAV
114.2505,8.65704,7.9,7.9,L,MCAV
114.3339,8.65957,7.9,7.9,L,MCAV
114.4173,8.65998,7.9,7.9,L,MCAV
114.5007,8.65869,7.9,7.9,L,MCAV
114.5841,8.63968,7.9,7.9,L,MCAV
114.6669,8.62676,7.9,7.9,L,MCAV
114.7503,8.62606,7.9,7.9,L,MCAV
114.8337,8.62951,7.9,7.9,L,MCAV
114.9171,8.62059,7.9,7.9,L,MCAV
115.0005,8.60706,7.9,7.9,L,MCAV
115.0839,8.60546,7.9,7.9,L,MCAV
115.1673,8.59564,7.9,7.9,L,MCAV
115.2507,8.58075,7.9,7.9,L,MCAV
115.3341,8.59765,7.9,7.9,L,MCAV
115.4169,8.59201,7.9,7.9,L,MCAV
115.5003,8.6027,7.9,7.9,L,MCAV
115.5837,8.61506,7.9,7.9,L,MCAV
115.6671,8.61748,7.9,7.9,L,MCAV
115.7505,8.62614,7.9,7.9,L,MCAV
115.8339,8.64667,7.9,7.9,L,MCAV
115.9173,8.64394,7.9,7.9,L,MCAV
116.0007,8.6528,7.9,7.9,L,MCAV
116.0841,8.65234,7.9,7.9,L,MCAV
116.1669,8.65206,7.9,7.9,L,MCAV
116.2503,8.64453,7.9,7.9,L,MCAV
116.3337,8.64416,7.9,7.9,L,MCAV
116.4171,8.64653,7.9,7.9,L,MCAV
116.5005,8.6468,7.9,7.9,L,MCAV
116.5839,8.64783,7.9,7.9,L,MCAV
116.6673,8.64844,7.9,7.9,L,MCAV
116.7507,8.65045,7.9,7.9,L,MCAV
116.8341,8.64699,7.9,7.9,L,MCAV
116.9169,8.65025,7.9,7.9,L,MCAV
117.0003,8.65729,7.9,7.9,L,MCAV
117.0837,8.66174,7.9,7.9,L,MCAV
117.1671,8.66292,7.9,7.9,L,MCAV
117.2505,8.66617,7.9,7.9,L,MCAV
117.3339,8.66732,7.9,7.9,L,MCAV
117.4173,8.66991,7.9,7.9,L,MCAV
117.5007,8.67303,7.9,7.9,L,MCAV
117.5841,8.67921,7.9,7.9,L,MCAV
117.6669,8.6829,7.9,7.9,L,MCAV
117.7503,8.68123,7.9,7.9,L,MCAV
117.8337,8.68207,7.9,7.9,L,MCAV
117.9171,8.68904,7.9,7.9,L,MCAV
118.0005,8.68706,7.9,7.9,L,MCAV
118.0839,8.68844,7.9,7.9,L,MCAV
118.1673,8.68894,7.9,7.9,L,MCAV
118.2507,8.68738,7.9,7.9,L,MCAV
118.3341,8.68827,7.9,7.9,L,MCAV
118.4169,8.69343,7.9,7.9,L,MCAV
118.5003,8.67794,7.9,7.9,L,MCAV
118.5837,8.6774,7.9,7.9,L,MCAV
118.6671,8.67461,7.9,7.9,L,MCAV
118.7505,8.68021,7.9,7.9,L,MCAV
118.8339,8.68005,7.9,7.9,L,MCAV
118.9173,8.67043,7.9,7.9,L,MCAV
119.0007,8.67332,7.9,7.9,L,MCAV
119.0841,8.67287,7.9,7.9,L,MCAV
119.1669,8.67833,7.9,7.9,L,MCAV
119.2503,8.68127,7.9,7.9,L,MCAV
119.3337,8.67986,7.9,7.9,L,MCAV
119.4171,8.68995,7.9,7.9,L,MCAV
119.5005,8.68118,7.9,7.9,L,MCAV
119.5839,8.68619,7.9,7.9,L,MCAV
119.6673,8.68382,7.9,7.9,L,MCAV
119.7507,8.68581,7.9,7.9,L,MCAV
119.8341,8.68722,7.9,7.9,L,MCAV
119.9169,8.68665,7.9,7.9,L,MCAV
120.0003,8.68736,7.9,7.9,L,MCAV
120.0837,8.68591,7.9,7.9,L,MCAV
120.1671,8.68809,7.9,7.9,L,MCAV
120.2505,8.68774,7.9,7.9,L,MCAV
120.3339,8.68947,7.9,7.9,L,MCAV
120.4173,8.68339,7.9,7.9,L,MCAV
120.5007,8.6956,7.9,7.9,L,MCAV
120.5841,8.68718,7.9,7.9,L,MCAV
120.6669,8.68508,7.9,7.9,L,MCAV
120.7503,8.69299,7.9,7.9,L,MCAV
120.8337,8.69448,7.9,7.9,L,MCAV
120.9171,8.68839,7.9,7.9,L,MCAV
121.0005,8.69616,7.9,7.9,L,MCAV
121.0839,8.69688,7.9,7.9,L,MCAV
121.1673,8.69786,7.9,7.9,L,MCAV
121.2507,8.69584,7.9,7.9,L,MCAV
121.3341,8.69345,7.9,7.9,L,MCAV
121.4169,8.69264,7.9,7.9,L,MCAV
121.5003,8.6897,7.9,7.9,L,MCAV
121.5837,8.68892,7.9,7.9,L,MCAV
121.6671,8.68584,7.9,7.9,L,MCAV
121.7505,8.68504,7.9,7.9,L,MCAV
121.8339,8.68006,7.9,7.9,L,MCAV
121.9173,8.68404,7.9,7.9,L,MCAV
122.0007,8.66905,7.9,7.9,L,MCAV
122.0841,8.67108,7.9,7.9,L,MCAV
122.1669,8.67455,7.9,7.9,L,MCAV
122.2503,8.67365,7.9,7.9,L,MCAV
122.3337,8.67322,7.9,7.9,L,MCAV
122.4171,8.67355,7.9,7.9,L,MCAV
122.5005,8.67754,7.9,7.9,L,MCAV
122.5839,8.67166,7.9,7.9,L,MCAV
122.6673,8.67002,7.9,7.9,L,MCAV
122.7507,8.67473,7.9,7.9,L,MCAV
122.8341,8.66637,7.9,7.9,L,MCAV
122.9169,8.66603,7.9,7.9,L,MCAV
123.0003,8.665,7.9,7.9,L,MCAV
123.0837,8.66014,7.9,7.9,L,MCAV
123.1671,8.65969,7.9,7.9,L,MCAV
123.2505,8.66373,7.9,7.9,L,MCAV
123.3339,8.66986,7.9,7.9,L,MCAV
123.4173,8.66422,7.9,7.9,L,MCAV
123.5007,8.66649,7.9,7.9,L,MCAV
123.5841,8.67021,7.9,7.9,L,MCAV
