time,gvc,water,water2,light
90.8334,8.19765,7.9,7.9,L
90.9168,8.19584,7.9,7.9,L
91.0002,8.19737,7.9,7.9,L
91.0836,8.19773,7.9,7.9,L
91.167,8.19752,7.9,7.9,L
91.2498,8.19813,7.9,7.9,L
91.3332,8.19847,7.9,7.9,L
91.4166,8.19898,7.9,7.9,L
91.5,8.20068,7.9,7.9,L
91.5834,8.19943,7.9,7.9,L
91.6668,8.20181,7.9,7.9,L
91.7502,8.20193,7.9,7.9,L
91.8336,8.20325,7.9,7.9,L
91.917,8.20552,7.9,7.9,L
92.0004,8.20344,7.9,7.9,L
92.0832,8.20731,7.9,7.9,L
92.1666,8.20771,7.9,7.9,L
92.25,8.20892,7.9,7.9,L
92.3334,8.21188,7.9,7.9,L
92.4168,8.21316,7.9,7.9,L
92.5002,8.21501,7.9,7.9,L
92.5836,8.21608,7.9,7.9,L
92.667,8.21708,7.9,7.9,L
92.7504,8.2185,7.9,7.9,L
92.8332,8.21946,7.9,7.9,L
92.9166,8.22375,7.9,7.9,L
93,8.22626,7.9,7.9,L
93.0834,8.226,7.9,7.9,L
93.1668,8.22573,7.9,7.9,L
93.2502,8.22803,7.9,7.9,L
93.3336,8.2259,7.9,7.9,L
93.417,8.22459,7.9,7.9,L
93.4998,8.22305,7.9,7.9,L
93.5832,8.22279,7.9,7.9,L
93.6666,8.22134,7.9,7.9,L
93.75,8.2198,7.9,7.9,L
93.8334,8.21785,7.9,7.9,L
93.9168,8.21368,7.9,7.9,L
94.0002,8.21054,7.9,7.9,L
94.0836,8.21082,7.9,7.9,L
94.167,8.20805,7.9,7.9,L
94.2498,8.20746,7.9,7.9,L
94.3332,8.20666,7.9,7.9,L
94.4166,8.20606,7.9,7.9,L
94.5,8.20584,7.9,7.9,L
94.5834,8.20505,7.9,7.9,L
94.6668,8.2026,7.9,7.9,L
94.7502,8.20256,7.9,7.9,L
94.8336,8.20445,7.9,7.9,L
94.917,8.205,7.9,7.9,L
95.0004,8.2041,7.9,7.9,L
95.0832,8.20508,7.9,7.9,L
95.1666,8.20453,7.9,7.9,L
95.25,8.2062,7.9,7.9,L
95.3334,8.20775,7.9,7.9,L
95.4168,8.20841,7.9,7.9,L
95.5002,8.21073,7.9,7.9,L
95.5836,8.2113,7.9,7.9,L
95.667,8.21148,7.9,7.9,L
95.7504,8.21226,7.9,7.9,L
95.8332,8.20979,7.9,7.9,L
95.9166,8.20819,7.9,7.9,L
96,8.20643,7.9,7.9,L
96.0834,8.20596,7.9,7.9,L
96.1668,8.20446,7.9,7.9,L
96.2502,8.20413,7.9,7.9,L
96.3336,8.20635,7.9,7.9,L
96.417,8.20206,7.9,7.9,L
96.4998,8.20209,7.9,7.9,L
96.5832,8.2047,7.9,7.9,L
96.6666,8.20245,7.9,7.9,L
96.75,8.20513,7.9,7.9,L
96.8334,8.20526,7.9,7.9,L
96.9168,8.20719,7.9,7.9,L
97.0002,8.207,7.9,7.9,L
97.0836,8.20916,7.9,7.9,L
97.167,8.20857,7.9,7.9,L
97.2504,8.20872,7.9,7.9,L
97.3332,8.20984,7.9,7.9,L
97.4166,8.20772,7.9,7.9,L
97.5,8.20688,7.9,7.9,L
97.5834,8.20583,7.9,7.9,L
97.6668,8.20618,7.9,7.9,L
97.7502,8.20392,7.9,7.9,L
97.8336,8.2034,7.9,7.9,L
97.917,8.20374,7.9,7.9,L
98.0004,8.20001,7.9,7.9,L
98.0832,8.20089,7.9,7.9,L
98.1666,8.19888,7.9,7.9,L
98.25,8.19815,7.9,7.9,L
98.3334,8.19715,7.9,7.9,L
98.4168,8.19692,7.9,7.9,L
98.5002,8.19697,7.9,7.9,L
98.5836,8.19576,7.9,7.9,L
98.667,8.19724,7.9,7.9,L
98.7504,8.19705,7.9,7.9,L
98.8332,8.19734,7.9,7.9,L
98.9166,8.1975,7.9,7.9,L
99,8.19854,7.9,7.9,L
99.0834,8.1986,7.9,7.9,L
99.1668,8.20061,7.9,7.9,L
99.2502,8.19956,7.9,7.9,L
99.3336,8.19878,7.9,7.9,L
99.417,8.19758,7.9,7.9,L
99.4998,8.20021,7.9,7.9,L
99.5832,8.20197,7.9,7.9,L
99.6666,8.20401,7.9,7.9,L
99.75,8.20421,7.9,7.9,L
99.8334,8.20402,7.9,7.9,L
99.9168,8.20571,7.9,7.9,L
100.0002,8.20454,7.9,7.9,L
100.0836,8.20453,7.9,7.9,L
100.167,8.20594,7.9,7.9,L
100.2504,8.20528,7.9,7.9,L
100.3332,8.20819,7.9,7.9,L
100.4166,8.21148,7.9,7.9,L
100.5,8.21114,7.9,7.9,L
100.5834,8.21422,7.9,7.9,L
100.6668,8.21437,7.9,7.9,L
100.7502,8.21492,7.9,7.9,L
100.8336,8.21677,7.9,7.9,L
100.917,8.21553,7.9,7.9,L
101.0004,8.2134,7.9,7.9,L
101.0832,8.21353,7.9,7.9,L
101.1666,8.21435,7.9,7.9,L
101.25,8.21494,7.9,7.9,L
101.3334,8.2123,7.9,7.9,L
101.4168,8.21558,7.9,7.9,L
101.5002,8.2174,7.9,7.9,L
101.5836,8.21574,7.9,7.9,L
101.667,8.21484,7.9,7.9,L
101.7498,8.2171,7.9,7.9,L
101.8332,8.21434,7.9,7.9,L
101.9166,8.21358,7.9,7.9,L
102,8.21288,7.9,7.9,L
102.0834,8.21269,7.9,7.9,L
102.1668,8.21553,7.9,7.9,L
102.2502,8.21455,7.9,7.9,L
102.3336,8.21587,7.9,7.9,L
102.417,8.21689,7.9,7.9,L
102.4998,8.21959,7.9,7.9,L
102.5832,8.21989,7.9,7.9,L
102.6666,8.22167,7.9,7.9,L
102.75,8.222,7.9,7.9,L
102.8334,8.22477,7.9,7.9,L
102.9168,8.22261,7.9,7.9,L
103.0002,8.22308,7.9,7.9,L
103.0836,8.22364,7.9,7.9,L
103.167,8.22424,7.9,7.9,L
103.2504,8.22452,7.9,7.9,L
103.3332,8.22546,7.9,7.9,L
103.4166,8.22677,7.9,7.9,L
103.5,8.2282,7.9,7.9,L
103.5834,8.23021,7.9,7.9,L
103.6668,8.23072,7.9,7.9,L
103.7502,8.2308,7.9,7.9,L
103.8336,8.23091,7.9,7.9,L
103.917,8.22948,7.9,7.9,L
104.0004,8.22745,7.9,7.9,L
104.0832,8.22747,7.9,7.9,L
104.1666,8.2284,7.9,7.9,L
104.25,8.22899,7.9,7.9,L
104.3334,8.2296,7.9,7.9,L
104.4168,8.22971,7.9,7.9,L
104.5002,8.22968,7.9,7.9,L
104.5836,8.23261,7.9,7.9,L
104.667,8.23285,7.9,7.9,L
104.7498,8.23419,7.9,7.9,L
104.8332,8.23429,7.9,7.9,L
104.9166,8.23469,7.9,7.9,L
105,8.23417,7.9,7.9,L
105.0834,8.2365,7.9,7.9,L
105.1668,8.23551,7.9,7.9,L
105.2502,8.23815,7.9,7.9,L
105.3336,8.23682,7.9,7.9,L
105.417,8.23891,7.9,7.9,L
105.4998,8.23662,7.9,7.9,L
105.5832,8.23837,7.9,7.9,L
105.6666,8.2384,7.9,7.9,L
105.75,8.23862,7.9,7.9,L
105.8334,8.23901,7.9,7.9,L
105.9168,8.23976,7.9,7.9,L
106.0002,8.23838,7.9,7.9,L
106.0836,8.23803,7.9,7.9,L
106.167,8.23665,7.9,7.9,L
106.2504,8.23659,7.9,7.9,L
106.3332,8.23737,7.9,7.9,L
106.4166,8.2357,7.9,7.9,L
106.5,8.23542,7.9,7.9,L
106.5834,8.23391,7.9,7.9,L
106.6668,8.23368,7.9,7.9,L
106.7502,8.2302,7.9,7.9,L
106.8336,8.23197,7.9,7.9,L
106.917,8.2286,7.9,7.9,L
107.0004,8.23063,7.9,7.9,L
107.0832,8.23007,7.9,7.9,L
107.1666,8.22869,7.9,7.9,L
107.25,8.22927,7.9,7.9,L
107.3334,8.22953,7.9,7.9,L
107.4168,8.22897,7.9,7.9,L
107.5002,8.22593,7.9,7.9,L
107.5836,8.22741,7.9,7.9,L
107.667,8.2294,7.9,7.9,L
107.7498,8.22713,7.9,7.9,L
107.8332,8.22889,7.9,7.9,L
107.9166,8.22862,7.9,7.9,L
108,8.22838,7.9,7.9,L
108.0834,8.23042,7.9,7.9,L
108.1668,8.23025,7.9,7.9,L
108.2502,8.23007,7.9,7.9,L
108.3336,8.23156,7.9,7.9,L
108.417,8.23396,7.9,7.9,L
108.5004,8.23514,7.9,7.9,L
108.5832,8.23435,7.9,7.9,L
108.6666,8.23542,7.9,7.9,L
108.75,8.23558,7.9,7.9,L
108.8334,8.2349,7.9,7.9,L
108.9168,8.23304,7.9,7.9,L
109.0002,8.2325,7.9,7.9,L
109.0836,8.234,7.9,7.9,L
109.167,8.23645,7.9,7.9,L
109.2504,8.23601,7.9,7.9,L
109.3332,8.2351,7.9,7.9,L
109.4166,8.2363,7.9,7.9,L
109.5,8.23729,7.9,7.9,L
109.5834,8.23589,7.9,7.9,L
109.6668,8.23787,7.9,7.9,L
109.7502,8.23588,7.9,7.9,L
109.8336,8.23513,7.9,7.9,L
109.917,8.23554,7.9,7.9,L
110.0004,8.23419,7.9,7.9,L
110.0832,8.23598,7.9,7.9,L
110.1666,8.23361,7.9,7.9,L
110.25,8.23539,7.9,7.9,L
110.3334,8.23573,7.9,7.9,L
110.4168,8.23646,7.9,7.9,L
110.5002,8.23558,7.9,7.9,L
110.5836,8.23218,7.9,7.9,L
110.667,8.2311,7.9,7.9,L
110.7498,8.23329,7.9,7.9,L
110.8332,8.23398,7.9,7.9,L
110.9166,8.23461,7.9,7.9,L
111,8.23329,7.9,7.9,L
111.0834,8.23602,7.9,7.9,L
111.1668,8.23568,7.9,7.9,L
111.2502,8.23707,7.9,7.9,L
111.3336,8.2393,7.9,7.9,L
111.417,8.23715,7.9,7.9,L
111.5004,8.23812,7.9,7.9,L
111.5832,8.23971,7.9,7.9,L
111.6666,8.23729,7.9,7.9,L
111.75,8.2355,7.9,7.9,L
111.8334,8.23786,7.9,7.9,L
111.9168,8.24109,7.9,7.9,L
112.0002,8.24162,7.9,7.9,L
112.0836,8.2417,7.9,7.9,L
112.167,8.24453,7.9,7.9,L
112.2504,8.24364,7.9,7.9,L
112.3332,8.24551,7.9,7.9,L
112.4166,8.24493,7.9,7.9,L
112.5,8.24575,7.9,7.9,L
112.5834,8.24499,7.9,7.9,L
112.6668,8.24372,7.9,7.9,L
112.7502,8.24176,7.9,7.9,L
112.8336,8.241,7.9,7.9,L
112.917,8.24137,7.9,7.9,L
112.9998,8.23966,7.9,7.9,L
113.0832,8.24028,7.9,7.9,L
113.1666,8.24234,7.9,7.9,L
113.25,8.24011,7.9,7.9,L
113.3334,8.23937,7.9,7.9,L
113.4168,8.24225,7.9,7.9,L
113.5002,8.24341,7.9,7.9,L
113.5836,8.24133,7.9,7.9,L
113.667,8.24391,7.9,7.9,L
113.7498,8.24383,7.9,7.9,L
113.8332,8.24304,7.9,7.9,L
113.9166,8.24067,7.9,7.9,L
114,8.23793,7.9,7.9,L
114.0834,8.23949,7.9,7.9,L
114.1668,8.23806,7.9,7.9,L
114.2502,8.23916,7.9,7.9,L
114.3336,8.23835,7.9,7.9,L
114.417,8.24072,7.9,7.9,L
114.5004,8.23871,7.9,7.9,L
114.5832,8.23674,7.9,7.9,L
114.6666,8.23935,7.9,7.9,L
114.75,8.24066,7.9,7.9,L
114.8334,8.2415,7.9,7.9,L
114.9168,8.24087,7.9,7.9,L
115.0002,8.23859,7.9,7.9,L
115.0836,8.23831,7.9,7.9,L
115.167,8.23458,7.9,7.9,L
115.2504,8.23476,7.9,7.9,L
115.3332,8.23048,7.9,7.9,L
115.4166,8.23237,7.9,7.9,L
115.5,8.23595,7.9,7.9,L
115.5834,8.23445,7.9,7.9,L
115.6668,8.23785,7.9,7.9,L
115.7502,8.23865,7.9,7.9,L
115.8336,8.2405,7.9,7.9,L
115.917,8.24259,7.9,7.9,L
115.9998,8.24122,7.9,7.9,L
116.0832,8.24028,7.9,7.9,L
116.1666,8.23773,7.9,7.9,L
116.25,8.23664,7.9,7.9,L
116.3334,8.23553,7.9,7.9,L
116.4168,8.23687,7.9,7.9,L
116.5002,8.2339,7.9,7.9,L
116.5836,8.23464,7.9,7.9,L
116.667,8.23488,7.9,7.9,L
116.7498,8.23546,7.9,7.9,L
116.8332,8.2355,7.9,7.9,L
116.9166,8.2372,7.9,7.9,L
117,8.23998,7.9,7.9,L
117.0834,8.23824,7.9,7.9,L
117.1668,8.2405,7.9,7.9,L
117.2502,8.23992,7.9,7.9,L
117.3336,8.2419,7.9,7.9,L
117.417,8.24354,7.9,7.9,L
117.5004,8.24242,7.9,7.9,L
117.5832,8.2435,7.9,7.9,L
117.6666,8.24506,7.9,7.9,L
117.75,8.24514,7.9,7.9,L
117.8334,8.24726,7.9,7.9,L
117.9168,8.24691,7.9,7.9,L
118.0002,8.24807,7.9,7.9,L
118.0836,8.24826,7.9,7.9,L
118.167,8.24785,7.9,7.9,L
118.2504,8.24743,7.9,7.9,L
118.3332,8.24552,7.9,7.9,L
118.4166,8.24479,7.9,7.9,L
118.5,8.24459,7.9,7.9,L
118.5834,8.24368,7.9,7.9,L
118.6668,8.24274,7.9,7.9,L
118.7502,8.24288,7.9,7.9,L
118.8336,8.24219,7.9,7.9,L
118.917,8.24229,7.9,7.9,L
118.9998,8.24298,7.9,7.9,L
119.0832,8.24307,7.9,7.9,L
119.1666,8.24668,7.9,7.9,L
119.25,8.24649,7.9,7.9,L
119.3334,8.24926,7.9,7.9,L
119.4168,8.24982,7.9,7.9,L
119.5002,8.25047,7.9,7.9,L
119.5836,8.25149,7.9,7.9,L
119.667,8.25133,7.9,7.9,L
119.7504,8.25066,7.9,7.9,L
119.8332,8.24887,7.9,7.9,L
119.9166,8.25029,7.9,7.9,L
120,8.25003,7.9,7.9,L
120.0834,8.25144,7.9,7.9,L
120.1668,8.25105,7.9,7.9,L
120.2502,8.24996,7.9,7.9,L
120.3336,8.25038,7.9,7.9,L
120.417,8.24687,7.9,7.9,L
120.5004,8.24778,7.9,7.9,L
120.5832,8.24772,7.9,7.9,L
120.6666,8.24569,7.9,7.9,L
120.75,8.24628,7.9,7.9,L
120.8334,8.2417,7.9,7.9,L
120.9168,8.24039,7.9,7.9,L
121.0002,8.23552,7.9,7.9,L
121.0836,8.23487,7.9,7.9,L
121.167,8.23795,7.9,7.9,L
121.2504,8.23331,7.9,7.9,L
121.3332,8.2355,7.9,7.9,L
121.4166,8.23266,7.9,7.9,L
121.5,8.23414,7.9,7.9,L
121.5834,8.23266,7.9,7.9,L
121.6668,8.23285,7.9,7.9,L
121.7502,8.23175,7.9,7.9,L
121.8336,8.23202,7.9,7.9,L
121.917,8.23383,7.9,7.9,L
121.9998,8.2339,7.9,7.9,L
122.0832,8.23431,7.9,7.9,L
122.1666,8.23205,7.9,7.9,L
122.25,8.23086,7.9,7.9,L
122.3334,8.22764,7.9,7.9,L
122.4168,8.22621,7.9,7.9,L
122.5002,8.22524,7.9,7.9,L
122.5836,8.22119,7.9,7.9,L
122.667,8.2204,7.9,7.9,L
122.7504,8.22266,7.9,7.9,L
122.8332,8.22209,7.9,7.9,L
122.9166,8.22398,7.9,7.9,L
123,8.22711,7.9,7.9,L
123.0834,8.22895,7.9,7.9,L
123.1668,8.23128,7.9,7.9,L
123.2502,8.2326,7.9,7.9,L
123.3336,8.23321,7.9,7.9,L
123.417,8.23165,7.9,7.9,L
123.5004,8.23248,7.9,7.9,L
123.5832,8.23058,7.9,7.9,L
123.6666,8.22811,7.9,7.9,L
123.75,8.22545,7.9,7.9,L
123.8334,8.22299,7.9,7.9,L
123.9168,8.22118,7.9,7.9,L
124.0002,8.21861,7.9,7.9,L
124.0836,8.21727,7.9,7.9,L
124.167,8.21739,7.9,7.9,L
124.2498,8.21455,7.9,7.9,L
124.3332,8.21394,7.9,7.9,L
124.4166,8.21444,7.9,7.9,L
124.5,8.21509,7.9,7.9,L
124.5834,8.21472,7.9,7.9,L
124.6668,8.21391,7.9,7.9,L
124.7502,8.21511,7.9,7.9,L
124.8336,8.2157,7.9,7.9,L
124.917,8.21508,7.9,7.9,L
124.9998,8.2137,7.9,7.9,L
125.0832,8.21321,7.9,7.9,L
125.1666,8.21489,7.9,7.9,L
125.25,8.21237,7.9,7.9,L
125.3334,8.21328,7.9,7.9,L
125.4168,8.21481,7.9,7.9,L
125.5002,8.21581,7.9,7.9,L
125.5836,8.21728,7.9,7.9,L
125.667,8.21915,7.9,7.9,L
125.7504,8.21881,7.9,7.9,L
125.8332,8.22056,7.9,7.9,L
125.9166,8.22493,7.9,7.9,L
126,8.22834,7.9,7.9,L
126.0834,8.2328,7.9,7.9,L
126.1668,8.23745,7.9,7.9,L
126.2502,8.24106,7.9,7.9,L
126.3336,8.24455,7.9,7.9,L
126.417,8.24845,7.9,7.9,L
126.5004,8.25074,7.9,7.9,L
126.5832,8.25256,7.9,7.9,L
126.6666,8.25481,7.9,7.9,L
126.75,8.25608,7.9,7.9,L
126.8334,8.25786,7.9,7.9,L
126.9168,8.25794,7.9,7.9,L
127.0002,8.25852,7.9,7.9,L
127.0836,8.26083,7.9,7.9,L
127.167,8.26307,7.9,7.9,L
127.2498,8.26476,7.9,7.9,L
127.3332,8.26615,7.9,7.9,L
127.4166,8.26727,7.9,7.9,L
127.5,8.26849,7.9,7.9,L
127.5834,8.26733,7.9,7.9,L
127.6668,8.26601,7.9,7.9,L
127.7502,8.26432,T,,L
127.8336,8.26256,T,,L
127.917,8.26153,T,,L
127.9998,8.25646,T,,L
128.0832,8.25573,T,,L
128.1666,8.25366,T,,L
128.25,8.25126,T,,L
128.3334,8.24697,T,,L
128.4168,8.24712,T,,L
128.5002,8.24381,T,,L
128.5836,8.24554,T,,L
128.667,8.24543,T,,L
128.7504,8.24756,T,,L
128.8332,8.24969,T,,L
128.9166,8.24947,T,,L
129,8.25161,T,,L
129.0834,8.25386,T,,L
129.1668,8.25367,T,,L
129.2502,8.24978,T,,L
129.3336,8.23973,T,,L
129.417,8.23365,T,,L
129.5004,8.2267,T,,L
129.5832,8.22339,T,,L
129.6666,8.21872,T,,L
129.75,8.21601,T,,L
129.8334,8.21109,T,,L
129.9168,8.2065,T,,L
130.0002,8.19977,T,,L
130.0836,8.19192,T,,L
130.167,8.18263,T,,L
130.2498,8.17812,T,,L
130.3332,8.17194,T,,L
130.4166,8.16773,T,,L
130.5,8.16545,T,,L
130.5834,8.16211,T,,L
130.6668,8.15844,T,,L
130.7502,8.15481,T,,L
130.8336,8.15297,T,,L
130.917,8.15118,T,,L
131.0004,8.15019,T,,L
131.0832,8.1476,T,,L
131.1666,8.14642,T,,L
131.25,8.14389,7.6,7.6,L
131.3334,8.14332,7.6,7.6,L
131.4168,8.14238,7.6,7.6,L
131.5002,8.14061,7.6,7.6,L
131.5836,8.14097,7.6,7.6,L
131.667,8.13889,7.6,7.6,L
131.7504,8.13554,7.6,7.6,L
131.8332,8.13532,7.6,7.6,L
131.9166,8.13364,7.6,7.6,L
132,8.13086,7.6,7.6,L
132.0834,8.12935,7.6,7.6,L
132.1668,8.12781,7.6,7.6,L
132.2502,8.12622,7.6,7.6,L
132.3336,8.12215,7.6,7.6,L
132.417,8.12166,7.6,7.6,L
132.5004,8.11864,7.6,7.6,L
132.5832,8.11451,7.6,7.6,L
132.6666,8.11023,7.6,7.6,L
132.75,8.10509,7.6,7.6,L
132.8334,8.10008,7.6,7.6,L
132.9168,8.092,7.6,7.6,L
133.0002,8.08428,7.6,7.6,L
133.0836,8.07928,7.6,7.6,L
133.167,8.07341,7.6,7.6,L
133.2498,8.06908,7.6,7.6,L
133.3332,8.06669,7.6,7.6,L
133.4166,8.06016,7.6,7.6,L
133.5,8.058,7.6,7.6,L
133.5834,8.05608,7.6,7.6,L
133.6668,8.05446,7.6,7.6,L
133.7502,8.05241,7.6,7.6,L
133.8336,8.05125,7.6,7.6,L
133.917,8.04935,7.6,7.6,L
134.0004,8.04894,7.6,7.6,L
134.0832,8.04731,7.6,7.6,L
134.1666,8.04788,7.6,7.6,L
134.25,8.04604,7.6,7.6,L
134.3334,8.04478,7.6,7.6,L
134.4168,8.04388,7.6,7.6,L
134.5002,8.04,7.6,7.6,L
134.5836,8.04372,7.6,7.6,L
134.667,8.0444,7.6,7.6,L
134.7504,8.04595,7.6,7.6,L
134.8332,8.04737,7.6,7.6,L
134.9166,8.04597,7.6,7.6,L
135,8.04758,7.6,7.6,L
135.0834,8.04698,7.6,7.6,L
135.1668,8.04806,7.6,7.6,L
135.2502,8.04734,7.6,7.6,L
135.3336,8.04701,7.6,7.6,L
135.417,8.04513,7.6,7.6,L
135.4998,8.0448,7.6,7.6,L
135.5832,8.04304,7.6,7.6,L
135.6666,8.04315,7.6,7.6,L
135.75,8.04348,7.6,7.6,L
135.8334,8.04361,7.6,7.6,L
135.9168,8.04085,7.6,7.6,L
136.0002,8.0363,7.6,7.6,L
136.0836,8.03322,7.6,7.6,L
136.167,8.03156,7.6,7.6,L
136.2498,8.03019,7.6,7.6,L
136.3332,8.03003,7.6,7.6,L
136.4166,8.02805,7.6,7.6,L
136.5,8.02683,7.6,7.6,L
136.5834,8.02481,7.6,7.6,L
136.6668,8.02474,7.6,7.6,L
136.7502,8.02165,7.6,7.6,L
136.8336,8.02046,7.6,7.6,L
136.917,8.02068,7.6,7.6,L
137.0004,8.02097,7.6,7.6,L
137.0832,8.01765,7.6,7.6,L
137.1666,8.01648,7.6,7.6,L
137.25,8.01307,7.6,7.6,L
137.3334,8.01275,7.6,7.6,L
137.4168,8.01285,7.6,7.6,L
137.5002,8.01132,7.6,7.6,L
137.5836,8.00992,7.6,7.6,L
137.667,8.00463,7.6,7.6,L
137.7504,8.00027,7.6,7.6,L
137.8332,7.99912,7.6,7.6,L
137.9166,8.00418,7.6,7.6,L
138,8.00772,7.6,7.6,L
138.0834,8.01098,7.6,7.6,L
138.1668,8.01143,7.6,7.6,L
138.2502,8.01441,7.6,7.6,L
138.3336,8.01815,7.6,7.6,L
138.417,8.0193,7.6,7.6,L
138.4998,8.0231,7.6,7.6,L
138.5832,8.02756,7.6,7.6,L
138.6666,8.03202,7.6,7.6,L
138.75,8.03588,7.6,7.6,L
138.8334,8.04164,7.6,7.6,L
138.9168,8.0409,7.6,7.6,L
139.0002,8.04493,7.6,7.6,L
139.0836,8.04599,7.6,7.6,L
139.167,8.04774,7.6,7.6,L
139.2498,8.05035,7.6,7.6,L
139.3332,8.05138,7.6,7.6,L
139.4166,8.05167,7.6,7.6,L
139.5,8.05203,7.6,7.6,L
139.5834,8.0509,7.6,7.6,L
139.6668,8.05275,7.6,7.6,L
139.7502,8.05228,7.6,7.6,L
139.8336,8.05225,7.6,7.6,L
139.917,8.05111,7.6,7.6,L
140.0004,8.05192,7.6,7.6,L
140.0832,8.05265,7.6,7.6,L
140.1666,8.05136,7.6,7.6,L
140.25,8.0511,7.6,7.6,L
140.3334,8.05129,7.6,7.6,L
140.4168,8.04913,7.6,7.6,L
140.5002,8.04666,7.6,7.6,L
140.5836,8.04532,7.6,7.6,L
140.667,8.04475,7.6,7.6,L
140.7504,8.0436,7.6,7.6,L
140.8332,8.04437,7.6,7.6,L
140.9166,8.04402,7.6,7.6,L
141,8.04586,7.6,7.6,L
141.0834,8.04615,7.6,7.6,L
141.1668,8.045,7.6,7.6,L
141.2502,8.04351,7.6,7.6,L
141.3336,8.04263,7.6,7.6,L
141.417,8.04167,7.6,7.6,L
141.4998,8.04117,7.6,7.6,L
141.5832,8.03989,7.6,7.6,L
141.6666,8.04118,7.6,7.6,L
141.75,8.04186,7.6,7.6,L
141.8334,8.03986,7.6,7.6,L
141.9168,8.04049,7.6,7.6,L
142.0002,8.03947,7.6,7.6,L
142.0836,8.0413,7.6,7.6,L
142.167,8.03937,7.6,7.6,L
142.2504,8.03932,7.6,7.6,L
142.3332,8.03774,7.6,7.6,L
142.4166,8.03462,7.6,7.6,L
142.5,8.03361,7.6,7.6,L
142.5834,8.02929,7.6,7.6,L
142.6668,8.02867,7.6,7.6,L
142.7502,8.02702,7.6,7.6,L
142.8336,8.02759,7.6,7.6,L
142.917,8.03003,7.6,7.6,L
143.0004,8.02905,7.6,7.6,L
143.0832,8.02954,7.6,7.6,L
143.1666,8.03094,7.6,7.6,L
143.25,8.02915,7.6,7.6,L
143.3334,8.02662,7.6,7.6,L
143.4168,8.02344,7.6,7.6,L
143.5002,8.02188,7.6,7.6,L
143.5836,8.01955,7.6,7.6,L
143.667,8.0181,7.6,7.6,L
143.7504,8.01651,7.6,7.6,L
143.8332,8.01552,7.6,7.6,L
143.9166,8.01444,7.6,7.6,L
144,8.0165,7.6,7.6,L
144.0834,8.01568,7.6,7.6,L
144.1668,8.01623,7.6,7.6,L
144.2502,8.01735,7.6,7.6,L
144.3336,8.01595,7.6,7.6,L
144.417,8.01553,7.6,7.6,L
144.4998,8.01433,7.6,7.6,L
144.5832,8.01515,7.6,7.6,L
144.6666,8.01344,7.6,7.6,L
144.75,8.01413,7.6,7.6,L
144.8334,8.01348,7.6,7.6,L
144.9168,8.01332,7.6,7.6,L
145.0002,8.01419,7.6,7.6,L
145.0836,8.01512,7.6,7.6,L
145.167,8.01719,7.6,7.6,L
145.2504,8.01838,7.6,7.6,L
145.3332,8.01711,7.6,7.6,L
145.4166,8.01564,7.6,7.6,L
145.5,8.01372,7.6,7.6,L
145.5834,8.01278,7.6,7.6,L
145.6668,8.01231,7.6,7.6,L
145.7502,8.01145,7.6,7.6,L
145.8336,8.01181,7.6,7.6,L
145.917,8.00961,7.6,7.6,L
146.0004,8.00403,7.6,7.6,L
146.0832,7.9943,7.6,7.6,L
146.1666,7.98746,7.6,7.6,L
146.25,7.98047,7.6,7.6,L
146.3334,7.97386,7.6,7.6,L
146.4168,7.96958,7.6,7.6,L
146.5002,7.96635,7.6,7.6,L
146.5836,7.96235,7.6,7.6,L
146.667,7.9613,7.6,7.6,L
146.7498,7.96307,7.6,7.6,L
146.8332,7.96762,7.6,7.6,L
146.9166,7.97015,7.6,7.6,L
147,7.96961,7.6,7.6,L
147.0834,7.97164,7.6,7.6,L
147.1668,7.96886,7.6,7.6,L
147.2502,7.96498,7.6,7.6,L
147.3336,7.96526,7.6,7.6,L
147.417,7.96812,7.6,7.6,L
147.4998,7.97365,7.6,7.6,L
147.5832,7.97619,7.6,7.6,L
147.6666,7.9797,7.6,7.6,L
147.75,7.97992,7.6,7.6,L
147.8334,7.97963,7.6,7.6,L
147.9168,7.97958,7.6,7.6,L
148.0002,7.98045,7.6,7.6,L
148.0836,7.98079,7.6,7.6,L
148.167,7.9822,7.6,7.6,L
148.2504,7.98218,7.6,7.6,L
148.3332,7.98448,7.6,7.6,L
148.4166,7.98603,7.6,7.6,L
148.5,7.98421,7.6,7.6,L
148.5834,7.98354,7.6,7.6,L
148.6668,7.98317,7.6,7.6,L
148.7502,7.98568,7.6,7.6,L
148.8336,7.98723,7.6,7.6,L
148.917,7.99397,7.6,7.6,L
149.0004,7.99903,7.6,7.6,L
149.0832,8.00111,7.6,7.6,L
149.1666,8.00035,7.6,7.6,L
149.25,7.99792,7.6,7.6,L
149.3334,7.99528,7.6,7.6,L
149.4168,7.99314,7.6,7.6,L
149.5002,7.98874,7.6,7.6,L
149.5836,7.98676,7.6,7.6,L
149.667,7.98691,7.6,7.6,L
149.7498,7.98567,7.6,7.6,L
149.8332,7.98756,7.6,7.6,L
149.9166,7.99443,7.6,7.6,L
150,8.00088,7.6,7.6,L
150.0834,8.00438,7.6,7.6,L
150.1668,8.00485,7.6,7.6,L
150.2502,8.00503,7.6,7.6,L
150.3336,8.00182,7.6,7.6,L
150.417,7.99999,7.6,7.6,L
150.4998,7.99821,7.6,7.6,L
150.5832,7.9973,7.6,7.6,L
150.6666,7.99859,7.6,7.6,L
150.75,7.99934,7.6,7.6,L
